YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,BRWR_LN_CD,RPT_CD,LN_ACCT_CD,LN_AMT
201911,1767206,3,01,7404454,0,1,31,650,46000
201907,1193489,1,05,1375533,0,1,31,490,2400
201910,1535076,3,12,150210,0,1,31,390,60000
201904,561491,3,01,1662870,0,1,31,190,420000
201812,1777776,1,12,2428849,0,1,31,490,9000
201808,1294229,1,01,793268,0,1,31,610,6300
201906,1800055,1,01,9296307,0,1,31,190,25000
202003,1092071,3,17,7340767,0,1,31,610,11000
201806,887817,3,12,8889468,0,1,31,390,17000
201809,1767206,3,12,582647,0,1,31,640,7900000
201908,1049432,1,12,5871017,0,1,31,640,69000
201811,579293,3,12,7525614,0,1,31,640,14000
202003,1846014,3,12,8191177,0,1,31,307,1000
201806,579293,3,12,7525614,0,1,31,640,14000
201912,1800055,1,01,9296307,0,1,31,690,21000
201912,523121,3,01,9023067,0,1,31,610,130000
201808,1767317,3,17,2002442,0,1,31,190,7700
201806,1890736,1,01,8772027,0,1,31,130,22000
202006,509412,3,01,1266693,0,1,31,190,1500000
201912,700016,3,12,2520533,0,1,31,390,46000
201811,1562202,3,12,7189672,0,1,31,390,100000
202002,1475660,1,03,1835998,0,1,32,600,1000000
201902,879694,3,12,5256875,0,1,31,610,29000
202003,24559,1,01,3127417,0,1,31,105,8000
201810,131772,1,01,1143841,0,1,31,130,9000
201810,1805263,1,12,3268529,0,1,31,640,61000
201906,1294229,1,01,7999952,0,1,31,105,60000
201909,1767317,3,01,8932526,0,1,31,690,50000
201907,600506,1,12,7586318,0,1,31,640,32000
202004,620024,1,01,3909459,0,1,31,490,3200
201908,1232803,3,01,1203915,0,1,31,105,360000
201809,1603757,3,17,2249932,0,1,31,190,13000
201811,274881,3,05,4096852,0,1,31,650,1000
201901,1461154,3,01,2912709,0,1,32,600,1800000
202002,1164151,3,12,4012675,0,1,31,390,4800
201906,1767317,3,12,561895,0,1,31,640,240000
201903,600506,1,12,7586318,0,1,31,690,16000
201906,1894443,3,12,7549394,0,1,31,640,30000000
202002,1669274,3,01,1159123,0,1,31,490,1100
202005,191188,1,01,824993,0,1,31,190,24000
201909,548990,1,01,8426296,0,1,31,190,1000000
201902,1472505,3,01,8050488,0,1,31,143,130000
201901,879694,3,12,4712441,0,1,31,640,12000
201902,186139,3,12,9735762,0,1,31,390,110000
202001,1609154,1,03,2443643,0,1,31,690,13000
202006,1089470,3,01,6638779,0,1,31,105,33000
201806,1115842,1,01,3306034,0,1,31,610,24000
201810,1831438,3,01,25432,0,1,31,610,850000
201902,1562202,3,01,2781837,0,1,31,610,470000
201901,1894443,3,01,188539,0,1,31,690,7500000
202006,1269321,1,01,3471746,0,1,31,690,240000
201810,1796281,1,01,4459401,0,1,31,690,1000
202002,1248250,1,01,5995868,0,1,31,130,15000
202001,1232803,3,01,1203915,0,1,31,409,2400
202006,1515854,3,12,3202980,0,1,31,390,43000
201905,1232803,3,17,5505120,0,1,31,610,79000
201806,1164151,3,05,6488484,0,1,31,650,1200
201807,1294229,1,01,7999952,0,1,32,600,45000
201905,1118956,1,01,5269877,0,1,31,130,5500
202002,1535081,1,01,8007339,0,1,31,190,39000
201809,1042003,3,12,6903330,0,1,31,690,4800
201809,1943599,1,12,1276135,0,1,31,640,8800
201905,534841,1,01,1831456,0,1,31,690,5400
202001,1023171,1,01,8331689,0,1,31,129,9000
202006,1434090,1,12,475866,0,1,31,640,7200
201811,1031857,1,01,6845432,0,1,31,610,280000
201905,1903378,1,12,5712104,0,1,31,640,72000
201902,225231,3,05,7682143,0,1,31,142,1100
202001,1447738,3,01,10006409,0,1,31,650,1800
201905,959742,1,01,9447729,0,1,31,690,1000
201905,1796281,1,01,4459401,0,1,31,409,1600
201902,1031857,1,05,4760895,0,1,31,490,1100
202002,1080924,1,01,4605324,0,1,31,130,60000
202004,1562202,3,16,1080638,0,1,31,610,220000
202004,1269321,1,01,3471746,0,1,31,610,240000
201902,1816908,1,05,8245953,0,1,31,409,1000
201909,1767206,3,01,7404454,0,1,32,713,1600000
201902,274881,3,05,4096852,0,1,31,490,1000
201911,1193489,1,05,1375533,0,1,31,690,2400
201901,1777776,1,12,2428849,0,1,31,490,9000
202005,1475660,1,03,1835998,0,1,32,600,1000000
201902,1681573,1,01,1030114,0,1,31,190,18000
201910,1736116,1,01,1948056,0,1,31,690,35000
202002,702594,1,12,1584317,0,1,31,390,7000
201806,1800444,1,01,5648280,0,1,31,650,8000
201901,1681573,1,12,1950668,0,1,31,690,15000
201812,562949,3,01,3666458,0,1,31,130,800000
201905,875598,3,12,1196790,0,1,31,307,1800
202001,1282652,3,01,8552691,0,1,31,610,6500000
202003,875598,3,12,1196790,0,1,31,390,2700
201809,1035876,1,01,7597147,0,1,31,610,150000
201911,682386,3,01,4343542,0,1,31,690,1800
201902,1588275,1,12,9386260,0,1,31,690,2400
201811,1295279,1,12,10047753,0,1,31,690,14000
201907,1861868,1,12,2448870,0,1,31,690,9800
201807,1136373,1,01,9183696,0,1,31,690,390000
201901,1232803,3,17,5505120,0,1,31,690,88000
201902,830379,1,12,1182489,0,1,31,690,6300
202006,1918155,1,12,258163,0,1,31,650,16000
201908,1856675,1,12,7550742,0,1,31,390,8800
201811,1650593,3,01,7788062,0,1,31,690,3600
201901,1044997,1,01,4812205,0,1,32,600,56000
202005,1537081,1,17,1917103,0,1,31,142,42000
201806,321479,1,01,2091181,0,1,31,130,180000
201811,1472505,3,01,8050488,0,1,31,409,1100
202005,27166,1,12,4119584,0,1,31,390,190000
202002,1535076,3,12,150210,0,1,31,690,42000
201812,1894443,3,03,1735697,0,1,31,190,8400000
201811,1322115,3,12,2309115,0,1,31,390,34000
201812,1475660,1,12,6701827,0,1,31,302,47000
202005,1044997,1,01,4812205,0,1,31,190,290000
201807,196429,3,17,9429521,0,1,31,190,48000
201809,1749120,1,17,1641632,0,1,31,190,25000
201904,1918550,3,12,13920,0,1,31,390,90000
201907,1092071,3,01,4694526,0,1,32,717,55000
201807,1710045,3,12,2576301,0,1,31,302,21000
202003,1676114,1,01,7610749,0,1,32,600,24000
201905,968019,1,01,3102519,0,1,31,105,33000
201808,875598,3,01,7455130,0,1,31,490,46000
201811,139859,3,17,6985461,0,1,31,190,14000
201911,1767317,3,01,1217926,0,1,31,130,670000
201911,1885781,1,01,7265139,0,1,32,600,14000
201807,1232803,3,01,10006566,0,1,31,190,130000
202006,1232803,3,17,5505120,0,1,31,190,64000
201905,1041905,1,01,8171268,0,1,31,130,150000
202006,1136373,1,01,9183696,0,1,31,130,390000
202006,844999,1,12,9061597,0,1,31,302,22000
202005,1767206,3,17,2966034,0,1,31,189,2200
201807,1202472,3,01,840637,0,1,31,105,48000
201810,1497222,1,01,5988716,0,1,31,190,17000
201807,887817,3,12,8889468,0,1,31,640,17000
201908,1918550,3,01,535225,0,1,31,130,90000
201808,1767317,3,01,1217926,0,1,31,610,640000
201907,980300,1,12,3821523,0,1,31,690,66000
201807,1603757,3,12,6740567,0,1,31,302,21000
201807,1145660,1,01,9013772,0,1,31,130,88000
201905,561491,3,01,1662870,0,1,31,190,420000
201904,1119319,1,01,6150601,0,1,31,610,260000
201905,1918550,3,12,650129,0,1,31,640,4500
201906,1905711,3,01,4107514,0,1,31,490,3300
201912,1894443,3,01,188539,0,1,31,130,26000000
202006,722682,1,12,2066879,0,1,31,690,16000
201812,523121,3,01,5319734,0,1,31,690,1300000
201910,1767206,3,01,7404454,0,1,31,690,2500000
201809,1831438,3,12,4664313,0,1,31,301,260000
201901,1786001,3,01,9020747,0,1,31,610,350000
201903,247649,3,12,6143035,0,1,31,390,33000
201912,1350001,1,01,6207552,0,1,31,610,1000000
201812,247649,3,12,1252471,0,1,31,640,300000
201806,561491,3,01,9119797,0,1,31,190,240000
202006,562949,3,12,6941655,0,1,31,190,120000
201808,1294229,1,01,7999952,0,1,32,713,45000
201812,1701857,3,17,1516997,0,1,31,610,6600
201910,139859,3,01,7082268,0,1,31,130,480000
202004,1164151,3,12,4012675,0,1,31,307,4800
202004,1925423,1,12,8382966,0,1,31,610,1800
201905,523121,3,01,5319734,0,1,32,600,240000
201806,534841,1,01,1831456,0,1,31,130,7200
201911,1515854,3,12,3202980,0,1,31,390,43000
202005,1265468,3,17,9040331,0,1,31,136,25000
201912,523121,3,01,8273403,0,1,31,610,1200000
201806,1187674,1,01,8236725,0,1,31,105,260000
202001,265655,1,12,7914370,0,1,31,640,1800
201909,1831347,1,01,1879989,0,1,31,690,1000000
201908,1291431,1,17,3155343,0,1,31,190,54000
202003,509412,3,01,7391650,0,1,31,610,1100000
201806,846811,1,01,3492670,0,1,31,130,64000
201812,214754,1,01,5435862,0,1,31,190,70000
201907,1767206,3,12,5551165,0,1,31,690,2200
202001,968019,1,01,3102519,0,1,31,190,33000
201901,702594,1,12,1584317,0,1,31,690,7000
202002,1767317,3,01,1217926,0,1,32,713,210000
201811,503033,1,12,2081377,0,1,31,690,1000
201809,1622212,1,01,6090589,0,1,31,690,220000
202006,875598,3,16,7899844,0,1,31,690,9000
201902,186139,3,01,8023745,0,1,31,105,130000
202003,1164151,3,12,4012675,0,1,31,640,4800
201812,1041905,1,01,8171268,0,1,31,610,150000
202005,735882,1,01,7102580,0,1,31,190,6400
201812,1350001,1,12,257292,0,1,31,302,48000
201910,1796281,1,12,9937200,0,1,31,390,12000
202003,562949,3,01,9179326,0,1,31,610,120000
202002,54491,1,03,109646,0,1,31,690,720000
201904,24559,1,01,3127417,0,1,31,130,8000
202006,1957691,3,10,259008,0,1,31,620,3700000
201908,1497222,1,12,5331709,0,1,31,690,17000
201912,1661071,1,12,8345097,0,1,31,690,39000
201901,1603757,3,17,2249932,0,1,31,690,11000
201902,1374840,1,01,3694442,0,1,31,490,2400
202002,1816908,1,01,556214,0,1,31,610,21000
202006,1507895,3,12,5281813,0,1,31,690,29000
202003,247649,3,12,1252471,0,1,31,640,280000
201810,702594,1,21,7709147,0,1,31,190,7000
201807,1232803,3,01,10006566,0,1,31,130,130000
201906,247649,3,12,6143035,0,1,31,307,33000
201810,503033,1,12,2081377,0,1,31,302,1000
201902,1497222,1,12,5331709,0,1,31,690,17000
201903,1350001,1,01,6207552,0,1,31,105,56000
201909,844999,1,12,9061597,0,1,31,690,22000
201806,1918155,1,12,258163,0,1,31,690,16000
201906,196429,3,12,6119545,0,1,31,640,100000
201904,1603757,3,01,3305716,0,1,31,409,2400
202006,138506,3,17,8757862,0,1,31,690,38000
201911,1535076,3,12,5792252,0,1,31,307,540000
201901,1467759,1,01,3489895,0,1,31,690,25000
201810,1894875,3,12,5013199,0,1,31,690,8400
201807,1681573,1,12,1950668,0,1,31,390,15000
201902,214754,1,16,5377844,0,1,31,690,7000
201908,968019,1,12,2624941,0,1,31,640,29000
202004,824891,3,12,3813213,0,1,31,390,230000
202005,1245107,3,12,3379763,0,1,31,390,19000
201812,1767206,3,12,9964200,0,1,31,690,1600000
201911,678955,3,01,1921797,0,1,31,130,110000
202005,214754,1,01,5435862,0,1,32,713,70000
201806,1350001,1,12,257292,0,1,31,302,48000
201904,875598,3,01,7455130,0,1,31,650,40000
201902,1294229,1,12,1189439,0,1,31,302,11000
201809,1957691,3,01,9870489,0,1,31,690,4800
201808,1611369,1,01,6417654,0,1,31,610,170000
201908,1767206,3,24,3737370,0,1,31,120,110000
201903,1311510,3,12,6066399,0,1,31,690,610000
201909,1232803,3,12,2591726,0,1,31,390,590000
201811,1681573,1,01,3741570,0,1,31,130,180000
201806,830379,1,01,6979460,0,1,31,130,5400
202004,1507895,3,01,9302683,0,1,31,107,160000
201807,1562202,3,17,3392885,0,1,31,610,2400
202005,223028,1,01,8173962,0,1,31,409,2700
202003,311430,1,12,9259030,0,1,31,640,9900
202005,1831347,1,01,1879989,0,1,31,190,1000000
201901,1187674,1,01,8236725,0,1,31,690,260000
202006,225231,3,12,3827258,0,1,31,690,250000
201901,1669274,3,01,1159123,0,1,31,130,640000
201906,1451557,1,01,3615416,0,1,31,190,470000
201911,1603757,3,01,3305716,0,1,31,690,26000
201904,24559,1,01,3127417,0,1,31,690,8000
201810,1562202,3,01,2781837,0,1,31,130,460000
201810,1669274,3,01,1159123,0,1,31,190,680000
202001,186139,3,01,8023745,0,1,31,190,370000
202004,1710045,3,01,2267081,0,1,31,190,68000
201808,1918550,3,12,5959351,0,1,31,120,90000
202005,1475660,1,03,1835998,0,1,31,610,1000000
201908,1089655,1,03,7638731,0,1,31,120,7700
201809,1861868,1,12,2448870,0,1,31,390,11000
201902,1770235,1,01,925443,0,1,31,105,410000
202004,1475660,1,03,1835998,0,1,31,190,550000
201909,1202472,3,01,840637,0,1,31,130,28000
202004,1042003,3,12,6903330,0,1,31,307,1600
202006,523121,3,01,5319734,0,1,31,130,1200000
201812,1912903,1,03,1271071,0,1,31,106,840000
201811,1943599,1,12,1276135,0,1,31,690,8800
201901,688409,1,21,9942691,0,1,31,690,1400
202006,41472,1,12,6080,0,1,31,640,12000
202002,1762424,1,01,735727,0,1,31,690,270000
201811,1736116,1,01,1930584,0,1,31,190,47000
201812,1115842,1,12,7072582,0,1,31,640,4800
201811,1767206,3,01,7404454,0,1,31,190,1700000
201902,1701857,3,17,1516997,0,1,31,690,6600
201811,1831438,3,01,1352169,0,1,31,105,360000
201902,488162,3,12,3567652,0,1,31,640,18000
201905,1535076,3,12,150210,0,1,31,307,79000
201909,684744,3,12,6506336,0,1,31,640,24000
201902,579293,3,12,7525614,0,1,31,690,14000
202004,27166,1,12,4119584,0,1,31,690,190000
201810,1925423,1,12,8382966,0,1,31,610,8100
202003,1693150,1,12,4724175,0,1,31,390,14000
201909,1669274,3,12,3529421,0,1,31,120,550000
201908,1202472,3,12,2050566,0,1,31,690,26000
202001,145522,1,01,6932498,0,1,31,690,5600
201808,1202472,3,12,2050566,0,1,31,640,49000
202001,1282652,3,01,8552691,0,1,31,129,6500000
202005,1537081,1,12,9003596,0,1,31,640,9000
201911,145522,1,01,6932498,0,1,31,190,6400
201806,1103380,1,12,8505111,0,1,31,139,19000
202001,1558648,1,12,8600690,0,1,31,640,77000
202006,1661071,1,12,8345097,0,1,31,640,39000
201811,1295279,1,01,1471178,0,1,31,690,14000
201912,1656281,3,01,1313819,0,1,32,713,32000
201912,1187674,1,01,8236725,0,1,31,190,260000
201909,247649,3,12,1252471,0,1,31,690,300000
202004,265655,1,12,7914370,0,1,31,307,1800
201810,1030798,1,01,9295168,0,1,31,409,1600
202002,41472,1,01,8199559,0,1,31,610,14000
202006,396082,1,01,3289319,0,1,31,650,1800
202005,824891,3,12,3813213,0,1,31,390,230000
201912,523121,3,12,8797719,0,1,31,640,410000
202004,569306,1,12,3899673,0,1,31,690,18000
202002,1121470,3,01,7451353,0,1,31,690,5500
202005,1128727,1,01,9492664,0,1,31,190,11000
202005,1531485,1,12,1796710,0,1,31,390,39000
202006,682386,3,01,4343542,0,1,31,409,2700
201906,1943599,1,12,1276135,0,1,31,302,6600
201904,1291431,1,17,3155343,0,1,31,610,58000
202006,1786001,3,01,1317267,0,1,32,600,230000
201910,1710045,3,01,2267081,0,1,31,190,68000
201812,1669274,3,12,3529421,0,1,31,190,550000
201903,1294229,1,12,1189439,0,1,31,302,11000
202001,1786001,3,01,1317267,0,1,31,130,25000
201811,1805263,1,12,3268529,0,1,31,390,61000
201807,1202472,3,01,840637,0,1,31,190,48000
202003,1918550,3,12,774934,0,1,31,390,27000
201905,1836832,1,12,5102725,0,1,31,640,2400
201809,1588275,1,12,9386260,0,1,31,490,2400
201911,214754,1,01,5435862,0,1,31,690,24000
202001,1026169,1,12,9346979,0,1,31,650,7200
201903,1350001,1,01,6207552,0,1,31,690,1000000
201901,562949,3,01,9179326,0,1,32,600,120000
201902,196429,3,01,9495850,0,1,31,490,2400
201902,1535076,3,16,1501755,0,1,31,690,9600
201909,1894443,3,12,7549394,0,1,31,307,30000000
202002,844999,1,01,9660762,0,1,31,130,22000
202006,1507895,3,01,9302683,0,1,31,690,160000
202001,1232803,3,01,1203915,0,1,31,490,2400
201807,1861868,1,01,5706985,0,1,31,610,11000
201810,1282652,3,12,2256304,0,1,31,640,380000
201806,1957691,3,01,9870489,0,1,31,650,4000
201910,1026169,1,12,9346979,0,1,31,407,8000
201901,1362091,1,01,8199264,0,1,31,190,2200
201909,1749120,1,17,8589754,0,1,31,136,130000
202001,1282652,3,12,2256304,0,1,31,307,8800000
201908,1497222,1,12,5331709,0,1,31,640,17000
201807,1736116,1,12,306284,0,1,31,640,46000
201809,678955,3,12,7294598,0,1,31,390,37000
201901,1535081,1,01,8007339,0,1,31,190,58000
201905,247649,3,01,1529391,0,1,31,130,340000
201910,684744,3,12,6506336,0,1,31,104,37000
202006,1735468,1,12,1876286,0,1,31,690,9000
201908,523121,3,01,7438899,0,1,31,190,43000
201911,1894443,3,01,5120761,0,1,31,105,30000000
201901,1425114,3,01,3668272,0,1,31,610,420000
201905,1451557,1,01,3615416,0,1,31,190,470000
201910,1350001,1,12,257292,0,1,31,390,67000
201909,753200,1,01,7042655,0,1,31,190,20000
202005,62915,3,12,5361317,0,1,31,390,72000
201903,1151833,1,01,3566978,0,1,31,107,200000
201811,1202472,3,12,2050566,0,1,31,302,49000
201907,131772,1,01,1143841,0,1,31,690,9000
201909,186139,3,01,8023745,0,1,31,130,250000
202001,1311510,3,01,576958,0,1,31,610,310000
202006,1475660,1,03,1835998,0,1,31,690,1000000
201912,1321668,3,05,7111557,0,1,31,610,1000
201904,620024,1,05,108385,0,1,31,690,2400
201909,247649,3,01,1529391,0,1,31,690,340000
201910,561491,3,01,1662870,0,1,31,409,3600
201909,488162,3,01,2210181,0,1,31,409,1800
201901,1282652,3,01,8552691,0,1,32,500,22000000
201812,1187674,1,01,8236725,0,1,31,690,260000
201906,56514,3,17,3946592,0,1,31,690,3300
202004,1622212,1,01,72275,0,1,31,690,120000
201904,1831347,1,01,1879989,0,1,31,690,1000000
201910,1475660,1,01,7103481,0,1,31,690,47000
201810,678955,3,12,838136,0,1,31,690,99000
201905,1889746,1,01,2185851,0,1,31,409,3900
201912,1770235,1,01,925443,0,1,31,650,1100
201909,1755463,1,01,2659944,0,1,31,690,830000
201912,488162,3,01,2210181,0,1,31,650,1000
201903,1905711,3,01,2285873,0,1,31,190,550000
202004,1816908,1,12,2684694,0,1,31,690,50000
201809,1115842,1,01,3306034,0,1,31,610,24000
201912,1151833,1,01,3566978,0,1,31,130,340000
201908,1035876,1,01,7597147,0,1,31,610,150000
202006,1912559,1,01,2593767,0,1,31,190,270000
201808,1355225,1,05,5378026,0,1,31,190,17000
201809,1816908,1,01,556214,0,1,31,610,24000
201911,382326,1,01,6192489,0,1,31,130,18000
201904,1603757,3,17,2249932,0,1,31,190,10000
202003,1562202,3,01,2781837,0,1,31,105,480000
201811,247649,3,01,1529391,0,1,31,105,340000
201905,247649,3,12,1252471,0,1,31,640,300000
201908,488162,3,01,559570,0,1,31,690,18000
201909,562949,3,12,8807834,0,1,31,690,130000
201809,1918550,3,01,535225,0,1,31,105,90000
202001,1350001,1,12,257292,0,1,31,640,67000
201808,562949,3,01,98700,0,1,31,130,200000
201911,1134698,1,01,3809621,0,1,31,690,24000
201911,1957691,3,10,4804017,0,1,31,290,1900000
201812,1467759,1,12,9910610,0,1,31,640,23000
201904,311430,1,21,858574,0,1,31,690,6300
201902,1710045,3,01,1689036,0,1,31,130,22000
202006,1537081,1,01,6716405,0,1,31,190,20000
201810,1894875,3,12,5013199,0,1,31,401,8400
201911,247649,3,12,6143035,0,1,31,307,39000
201903,1800444,1,01,4270876,0,1,32,713,240000
201808,1103380,1,12,8505111,0,1,31,610,19000
201808,214754,1,01,5435862,0,1,31,190,70000
201811,660017,1,01,9835275,0,1,31,105,35000
201811,1861868,1,12,2448870,0,1,31,690,11000
201809,1031857,1,12,9850961,0,1,31,301,160000
202005,1061397,1,01,9041468,0,1,31,190,72000
201902,1861868,1,01,5706985,0,1,31,130,11000
201907,1790001,1,01,1958402,0,1,31,190,5600
202002,1632317,1,01,2722164,0,1,31,130,600000
201809,1447738,3,12,1084181,0,1,31,307,2700
201812,968019,1,01,3102519,0,1,31,690,33000
201808,1202472,3,01,840637,0,1,31,409,12000
201806,1090733,1,05,8540805,0,1,31,650,1200
201905,296279,1,01,1859212,0,1,31,130,1000000
201808,1294229,1,01,7999952,0,1,31,130,24000
201904,1890736,1,01,8772027,0,1,31,690,20000
201806,259155,1,01,8971812,0,1,31,690,5600
202002,1836832,1,12,5102725,0,1,31,390,2400
202004,1291431,1,12,8347983,0,1,31,640,16000
201909,1193489,1,05,1375533,0,1,31,407,2400
201906,196429,3,01,9495850,0,1,31,610,310000
201812,968019,1,01,3102519,0,1,31,610,33000
201910,523121,3,01,9023067,0,1,31,105,160000
201911,1767317,3,01,8932526,0,1,31,610,46000
202001,678955,3,01,1921797,0,1,31,105,110000
202002,214754,1,16,5377844,0,1,31,610,48000
201807,1957691,3,01,1321865,0,1,31,490,780000
201909,1564541,1,01,6013423,0,1,31,130,13000
201809,296279,1,01,1859212,0,1,31,130,1000000
201909,1361299,1,01,4486200,0,1,31,190,630000
202002,1588275,1,12,9386260,0,1,31,490,2400
202004,1786001,3,01,1317267,0,1,32,600,230000
202002,1710045,3,12,2576301,0,1,31,690,12000
202005,1434090,1,01,4261216,0,1,31,105,8000
201902,1905711,3,01,4107514,0,1,31,490,2200
202002,1894443,3,12,7549394,0,1,31,640,30000000
202004,396082,1,12,3852776,0,1,31,390,21000
202006,1148073,1,12,3584809,0,1,31,690,14000
202004,904334,1,12,5754341,0,1,31,690,33000
201902,1031857,1,01,6845432,0,1,31,130,310000
201911,296279,1,01,1859212,0,1,31,130,1000000
201910,620024,1,05,108385,0,1,31,690,2400
202005,684744,3,01,1734438,0,1,31,690,2400
201806,1291431,1,16,300577,0,1,31,610,99000
201908,145522,1,01,4774584,0,1,31,409,1600
201808,1693514,1,01,57854,0,1,31,130,1000000
201906,1767206,3,12,5551165,0,1,31,690,2200
201811,1831438,3,01,25432,0,1,31,640,240000
202004,907657,1,01,1568658,0,1,31,690,24000
201907,1011062,1,01,7431853,0,1,31,610,21000
201806,1957691,3,01,9870489,0,1,31,490,4000
201811,1918550,3,12,13920,0,1,31,690,90000
201904,296279,1,01,1859212,0,1,31,690,1000000
201809,1669274,3,01,9000554,0,1,31,650,14000
201907,1918550,3,12,5959351,0,1,31,690,90000
201908,562949,3,01,98700,0,1,31,690,170000
201907,959742,1,01,9447729,0,1,31,407,1000
201806,561491,3,01,1662870,0,1,31,190,480000
201903,994034,1,01,9169529,0,1,31,610,57000
201905,1755463,1,01,9230026,0,1,31,130,230000
201806,1749120,1,12,679590,0,1,31,390,20000
201904,1669274,3,01,1159123,0,1,31,107,600000
201906,1587246,1,12,6235521,0,1,31,640,75000
