차주일련번호,차주구분코드,생년,성별,내국인여부,연체정보,최근 3개월 연체 건수,최근 6개월 연체 여부,공공정보 등록 건수,최근 3개월 공공정보 여부,최근 6개월 공공정보 여부,카드개설건수,신용판매한도금액,현금서비스한도금액,신용판매이용금액,현금서비스이용금액,최근3개월 신용판매 이용금액,최근3개월 현금서비스 이용금액,최근6개월 신용판매 이용금액,최근6개월 현금서비스 이용금액,보증금액,대출금액,대출금액_대부업권
364406 ,1 ,1951 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1697031 ,1 ,1941 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,36000 ,13200 ,200 ,0 ,68 ,0 ,131 ,0 ,0 ,0 ,0 
1452264 ,1 ,1995 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1108699 ,1 ,1982 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,81000 ,33000 ,3720 ,870 ,1644 ,97 ,1682 ,97 ,0 ,16900 ,0 
215577 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,78000 ,24000 ,560 ,0 ,227 ,0 ,491 ,0 ,0 ,0 ,0 
951378 ,1 ,1984 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,87000 ,28200 ,1090 ,0 ,1507 ,0 ,1714 ,0 ,0 ,0 ,0 
506596 ,1 ,1954 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,48000 ,19500 ,640 ,0 ,222 ,201 ,229 ,201 ,0 ,200400 ,0 
25498 ,1 ,1977 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,34000 ,9800 ,640 ,0 ,230 ,0 ,177 ,0 ,0 ,0 ,0 
1725042 ,1 ,1972 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,8800 ,2800 ,830 ,0 ,415 ,0 ,415 ,0 ,0 ,0 ,0 
1215721 ,1 ,1989 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,36000 ,500 ,0 ,190 ,0 ,185 ,0 ,0 ,26000 ,0 
350027 ,1 ,1972 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,4800 ,2000 ,370 ,0 ,173 ,0 ,233 ,0 ,0 ,0 ,0 
1679942 ,1 ,1967 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,62 ,0 ,0 ,0 ,0 
9839 ,1 ,1982 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,64000 ,22400 ,2760 ,0 ,675 ,0 ,786 ,0 ,0 ,89000 ,0 
1339820 ,1 ,1977 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,48000 ,16800 ,1100 ,0 ,402 ,0 ,393 ,0 ,0 ,43000 ,0 
1169380 ,1 ,1979 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,17200 ,6400 ,240 ,0 ,182 ,0 ,209 ,0 ,0 ,0 ,0 
1313536 ,1 ,1988 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1547313 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,78000 ,29100 ,2600 ,0 ,547 ,0 ,616 ,0 ,0 ,0 ,0 
1066174 ,1 ,1997 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,22000 ,8400 ,0 ,0 ,0 ,0 ,100 ,0 ,0 ,4400 ,0 
920253 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,32000 ,9400 ,2200 ,0 ,1372 ,0 ,1576 ,0 ,0 ,0 ,0 
1139045 ,1 ,1977 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,96000 ,0 
1564265 ,1 ,1980 ,1 ,1 ,1 ,6 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,240 ,620 
1711251 ,1 ,1960 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,16400 ,6200 ,3700 ,0 ,757 ,0 ,564 ,0 ,0 ,0 ,0 
365766 ,1 ,1960 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
425409 ,1 ,1959 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,3200 ,2000 ,140 ,0 ,101 ,0 ,106 ,0 ,0 ,0 ,0 
1117098 ,1 ,1960 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,45000 ,12900 ,290 ,0 ,101 ,0 ,71 ,0 ,0 ,0 ,0 
1190309 ,1 ,1982 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
841511 ,1 ,1993 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,18000 ,7200 ,1010 ,100 ,459 ,265 ,686 ,265 ,0 ,23080 ,0 
999848 ,1 ,1962 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3600 ,0 
335896 ,1 ,1981 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,14800 ,4800 ,460 ,0 ,237 ,0 ,314 ,0 ,0 ,3200 ,3300 
508375 ,1 ,1981 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,36400 ,11200 ,2240 ,0 ,503 ,0 ,422 ,0 ,0 ,0 ,0 
1185110 ,1 ,1978 ,1 ,1 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
402706 ,1 ,1986 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1345650 ,1 ,1959 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,112000 ,31600 ,5100 ,0 ,1725 ,0 ,1365 ,0 ,0 ,0 ,0 
1374840 ,1 ,1994 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,39000 ,6000 ,1580 ,0 ,504 ,0 ,587 ,0 ,0 ,0 ,0 
1920850 ,1 ,1939 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1550571 ,1 ,1998 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1333028 ,1 ,1977 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1462383 ,1 ,1977 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1930135 ,1 ,1948 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,9600 ,2000 ,0 ,0 ,30 ,0 ,15 ,0 ,0 ,0 ,0 
1227143 ,1 ,1973 ,1 ,1 ,1 ,24 ,48 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29420 ,0 
1386406 ,1 ,1981 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,18800 ,5600 ,940 ,0 ,590 ,0 ,895 ,0 ,100000 ,0 ,0 
1764598 ,1 ,1957 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,22000 ,8200 ,0 ,0 ,17 ,0 ,108 ,0 ,0 ,463000 ,0 
1707274 ,1 ,1980 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
649596 ,1 ,1993 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1035451 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,10000 ,3000 ,250 ,0 ,113 ,0 ,151 ,0 ,0 ,0 ,0 
806471 ,1 ,1989 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20100 ,0 
1180492 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,44000 ,17600 ,260 ,2400 ,175 ,567 ,274 ,567 ,0 ,20690 ,0 
1248250 ,1 ,1973 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2300 ,0 
605298 ,1 ,1955 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1052313 ,1 ,1970 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,48000 ,17200 ,560 ,0 ,165 ,0 ,147 ,0 ,0 ,4700 ,0 
9212 ,1 ,1953 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1200 
702100 ,1 ,2002 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3000 ,0 
250311 ,1 ,1975 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,480000 ,0 
517965 ,1 ,1953 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,42000 ,11400 ,240 ,0 ,123 ,0 ,111 ,0 ,0 ,0 ,0 
1148073 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,72000 ,20100 ,6310 ,0 ,912 ,0 ,603 ,0 ,0 ,80000 ,0 
1200884 ,1 ,1974 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24000 ,8400 ,1400 ,0 ,302 ,0 ,360 ,0 ,0 ,0 ,0 
395067 ,1 ,1949 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1287370 ,1 ,1967 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,30000 ,9600 ,370 ,0 ,223 ,0 ,399 ,0 ,0 ,61770 ,0 
1884971 ,1 ,1987 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,42000 ,13000 ,100 ,0 ,33 ,0 ,456 ,0 ,0 ,0 ,0 
806165 ,1 ,1948 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,72000 ,28500 ,1080 ,0 ,654 ,0 ,504 ,0 ,0 ,13000 ,0 
1099437 ,1 ,1978 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,36000 ,13200 ,680 ,0 ,432 ,0 ,360 ,0 ,0 ,118000 ,0 
1543921 ,1 ,1953 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1807387 ,1 ,1987 ,2 ,1 ,1 ,6 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
869631 ,1 ,1964 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1209627 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
293791 ,1 ,1962 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,44000 ,11600 ,2610 ,0 ,582 ,0 ,536 ,0 ,0 ,110000 ,0 
1190978 ,1 ,1958 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
486988 ,1 ,1984 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,338 ,0 ,0 ,0 ,0 
835446 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,15800 ,4800 ,970 ,0 ,568 ,0 ,568 ,0 ,0 ,0 ,0 
338613 ,1 ,1964 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1035155 ,1 ,1994 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,16800 ,5000 ,1000 ,0 ,458 ,0 ,455 ,0 ,0 ,98000 ,0 
1710966 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,63000 ,21000 ,2870 ,0 ,1112 ,0 ,1453 ,0 ,0 ,120000 ,0 
1579803 ,1 ,1974 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
597845 ,1 ,1986 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,15800 ,2400 ,4000 ,0 ,1297 ,0 ,1505 ,0 ,0 ,240000 ,0 
1286761 ,1 ,1949 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2400 ,0 ,720 ,0 ,222 ,0 ,259 ,0 ,0 ,5900 ,5800 
732440 ,1 ,1962 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
921229 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,30000 ,9900 ,780 ,0 ,278 ,0 ,271 ,0 ,0 ,0 ,0 
693339 ,1 ,1944 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,68000 ,26000 ,350 ,1300 ,103 ,184 ,100 ,184 ,0 ,105000 ,0 
1090733 ,1 ,1966 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,66000 ,19200 ,750 ,0 ,263 ,0 ,197 ,0 ,0 ,0 ,0 
602369 ,1 ,1938 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4200 ,0 
1005447 ,1 ,1997 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2000 ,0 
74330 ,1 ,1953 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,48000 ,18400 ,1640 ,0 ,333 ,0 ,348 ,0 ,0 ,154000 ,0 
257244 ,1 ,1989 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22000 ,0 
1500854 ,1 ,1958 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
202467 ,1 ,1960 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,33000 ,11100 ,730 ,0 ,257 ,0 ,247 ,0 ,0 ,0 ,0 
167555 ,1 ,1985 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,110000 ,37500 ,400 ,0 ,116 ,0 ,284 ,0 ,0 ,6700 ,0 
1653571 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,100000 ,1930 ,0 ,365 ,0 ,388 ,0 ,0 ,100000 ,0 
430141 ,1 ,1940 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24000 ,6800 ,100 ,0 ,50 ,0 ,155 ,0 ,0 ,0 ,0 
638087 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,76000 ,0 
283572 ,1 ,1975 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,20000 ,2600 ,480 ,0 ,295 ,8 ,353 ,8 ,0 ,42000 ,0 
890438 ,1 ,1993 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2000 ,2000 ,600 ,0 ,315 ,0 ,691 ,0 ,0 ,28200 ,0 
1423795 ,1 ,1991 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10000 ,0 ,0 
44 ,1 ,1991 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,92000 ,31600 ,3070 ,0 ,409 ,0 ,331 ,0 ,0 ,18660 ,0 
1768675 ,1 ,1988 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,11000 ,4400 ,1600 ,0 ,1295 ,0 ,1023 ,0 ,0 ,38200 ,0 
1916858 ,1 ,2002 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1800 ,0 
916467 ,1 ,1971 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,125000 ,42500 ,200 ,0 ,37 ,0 ,43 ,0 ,0 ,89600 ,0 
859025 ,1 ,1979 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,10400 ,2400 ,1110 ,0 ,628 ,0 ,633 ,0 ,0 ,0 ,0 
1350001 ,1 ,1960 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,48000 ,13800 ,350 ,0 ,117 ,0 ,131 ,0 ,0 ,242000 ,0 
495357 ,1 ,1935 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
43059 ,1 ,1976 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,180000 ,72000 ,1230 ,0 ,211 ,0 ,212 ,0 ,0 ,0 ,0 
1020646 ,1 ,1973 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,48000 ,310 ,0 ,288 ,0 ,295 ,0 ,0 ,7700 ,0 
1236386 ,1 ,2000 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,7000 ,2400 ,100 ,0 ,50 ,0 ,167 ,0 ,0 ,0 ,0 
543736 ,1 ,1948 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1315550 ,1 ,1946 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
586364 ,1 ,1969 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
812167 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1428846 ,1 ,1946 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54800 ,0 
1412356 ,1 ,1984 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
353990 ,1 ,1979 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,7000 ,2600 ,0 ,1300 ,0 ,586 ,0 ,586 ,0 ,15770 ,4000 
671965 ,1 ,1964 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,180000 ,150000 ,1740 ,0 ,314 ,0 ,310 ,0 ,0 ,96000 ,0 
500187 ,1 ,1944 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,90000 ,12600 ,110 ,0 ,557 ,0 ,449 ,0 ,0 ,0 ,0 
1148116 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,78000 ,21900 ,550 ,0 ,261 ,0 ,366 ,0 ,0 ,0 ,0 
31022 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
855491 ,1 ,1938 ,2 ,1 ,0 ,0 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1567340 ,1 ,1968 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,39000 ,15000 ,1420 ,0 ,513 ,0 ,586 ,0 ,0 ,0 ,0 
1571034 ,1 ,1985 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,28000 ,11200 ,1670 ,0 ,905 ,0 ,958 ,0 ,0 ,0 ,0 
1530897 ,1 ,1985 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1589616 ,1 ,1969 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,150000 ,55000 ,13300 ,0 ,1248 ,0 ,948 ,0 ,0 ,380000 ,0 
1276897 ,1 ,2002 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4460 ,0 
1430282 ,1 ,1997 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,270 ,0 
1439935 ,1 ,1944 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1060011 ,1 ,1995 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7200 ,0 
1403373 ,1 ,1980 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5000 ,0 
791083 ,1 ,1974 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1840648 ,1 ,1956 ,2 ,1 ,0 ,6 ,12 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5600 ,0 
163520 ,1 ,1949 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,5000 ,2000 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
556654 ,1 ,1979 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,36000 ,13200 ,200 ,0 ,221 ,0 ,163 ,0 ,0 ,29000 ,0 
691863 ,1 ,1965 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
390936 ,1 ,1957 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14000 ,0 
1935423 ,1 ,1957 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,9600 ,2000 ,0 ,0 ,17 ,0 ,232 ,0 ,0 ,72400 ,0 
459076 ,1 ,1975 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,4800 ,2000 ,2500 ,0 ,517 ,0 ,325 ,0 ,0 ,8900 ,0 
1164159 ,1 ,1950 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
647789 ,1 ,1982 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,120000 ,52000 ,3790 ,0 ,793 ,0 ,847 ,0 ,0 ,260000 ,0 
506213 ,1 ,1993 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18500 ,0 
1892580 ,1 ,1985 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,28000 ,9400 ,140 ,0 ,68 ,0 ,99 ,0 ,0 ,0 ,0 
1879298 ,1 ,1954 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,20000 ,6000 ,660 ,0 ,225 ,0 ,196 ,0 ,0 ,0 ,0 
801080 ,1 ,1985 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2130 ,1 ,1968 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19800 ,8000 ,900 ,0 ,435 ,0 ,452 ,0 ,0 ,87000 ,0 
18917 ,1 ,1986 ,1 ,1 ,1 ,5 ,6 ,1 ,3 ,6 ,2 ,2000 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5400 ,0 
1726063 ,1 ,1941 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3700 ,0 
1174072 ,1 ,1966 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,24000 ,9400 ,780 ,1300 ,332 ,792 ,374 ,792 ,0 ,12020 ,0 
1958180 ,1 ,1963 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1794393 ,1 ,1981 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
1798491 ,1 ,1987 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6800 
