차주일련번호,차주구분코드,생년,성별,내국인여부,연체정보,최근 3개월 연체 여부,최근 6개월 연체 여부,공공정보,최근 3개월 공공정보 여부,최근 6개월 공공정보 여부,카드개설건수,신용판매한도금액,현금서비스한도금액,신용판매이용금액,현금서비스이용금액,최근3개월 신용판매 이용금액,최근3개월 현금서비스 이용금액,최근6개월 신용판매 이용금액,최근6개월 현금서비스 이용금액,보증금액,대출금액,대출금액_대부업권
333812,1,1984,1,1,0,0,0,0,0,0,2,109600,4800,370,0,627,0,5028.571429,0,0,0,0
319068,1,1989,1,1,0,0,0,0,0,0,3,1215000,12600,1200,0,243,0,25000,0,0,0,0
630565,1,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364406,1,1951,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1697031,1,1941,2,1,0,0,0,0,0,0,3,660000,13200,610,0,203,0,12714.28571,0,0,0,0
1452264,1,1995,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
736518,1,1947,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108699,1,1982,2,1,0,0,0,0,0,0,3,1955000,33000,5200,2800,4933,436.6666667,27000,676.6666667,0,0,0
215577,1,1978,2,1,0,0,0,0,0,0,3,2034000,24000,620,0,680,0,26000,0,0,0,0
951378,1,1984,2,1,0,0,0,0,0,0,3,2283000,28200,2460,0,4520,0,27285.71429,0,0,0,0
506596,1,1954,1,1,0,0,0,0,0,0,3,1200000,19500,1300,0,667,0,16000,391.6666667,0,0,0
1949530,1,1956,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394970,1,1990,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570310,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25498,1,1977,2,1,0,0,0,0,0,0,2,1165000,9800,140,0,460,0,17000,0,0,0,0
1725042,1,1972,1,1,0,0,0,0,0,0,2,17600,2800,1100,0,277,0,4400,0,0,0,0
1215721,1,1989,2,1,0,0,0,0,0,0,3,1510000,36000,710,0,570,0,30000,0,0,0,0
449119,1,1952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328363,1,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007152,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439853,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350027,1,1972,1,1,0,0,0,0,0,0,2,57600,2000,150,0,347,0,2400,0,0,0,0
1676190,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679942,1,1967,2,1,0,0,0,0,0,0,1,702000,0,0,0,0,0,15000,0,0,0,0
9839,1,1982,1,1,0,0,0,0,0,0,4,960000,22400,4150,0,2700,0,16000,0,0,0,0
1164005,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339820,1,1977,2,1,0,0,0,0,0,0,3,1194000,16800,1100,0,1207,0,16000,0,0,0,0
1169380,1,1979,1,1,0,0,0,0,0,0,2,486000,6400,210,0,363,0,8600,0,0,0,0
1313536,1,1988,1,1,0,0,0,0,0,0,1,189800,0,0,0,0,0,0,0,0,0,0
1547313,1,1978,2,1,0,0,0,0,0,0,3,1213100,29100,1010,0,1640,0,25285.71429,0,0,0,0
1066174,1,1997,2,1,0,0,0,0,0,0,2,242000,8400,230,0,0,0,11000,0,0,0,0
1816336,1,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920253,1,1975,1,1,0,0,0,0,0,0,3,1968000,9400,6900,0,2743,0,16000,0,0,0,0
1139045,1,1977,2,1,0,0,0,0,0,0,1,810000,0,0,0,0,0,0,0,0,0,0
1564265,1,1980,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620
1711251,1,1960,1,1,0,0,0,0,0,0,2,557600,6200,710,0,1513,0,8200,0,0,0,0
365766,1,1960,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1914912,1,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875016,1,2001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425409,1,1959,2,1,0,0,0,0,0,0,2,300100,2000,150,0,270,0,2973.684211,0,0,0,0
1117098,1,1960,1,1,0,0,0,0,0,0,3,903400,12900,200,0,303,0,15000,0,0,0,0
300526,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360626,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190309,1,1982,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
841511,1,1993,1,1,0,0,0,0,0,0,3,205600,7200,570,0,1070,12.5,5900,425,0,0,0
999848,1,1962,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335896,1,1981,2,1,0,0,0,0,0,0,2,459400,4800,1480,0,473,0,7400,0,0,0,3300
508375,1,1981,2,1,0,0,0,0,0,0,4,832000,11200,890,0,2013,0,9100,0,0,0,0
1185110,1,1978,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254128,1,1953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906251,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916848,1,1955,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930223,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402706,1,1986,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1345650,1,1959,2,1,0,0,0,0,0,0,4,2672000,31600,3550,0,6900,0,28571.42857,0,0,0,0
1592098,1,1970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374840,1,1994,1,1,0,0,0,0,0,0,4,337200,9000,790,0,1513,0,11514.28571,0,0,494400,0
1084150,1,2006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127784,1,1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920850,1,1939,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1550571,1,1998,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1333028,1,1977,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1462383,1,1977,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1930135,1,1948,2,1,0,0,0,0,0,0,2,372000,2000,0,0,60,0,6514.285714,0,0,0,0
956099,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227143,1,1973,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386406,1,1981,1,1,0,0,0,0,0,0,1,364800,0,0,0,1180,0,9400,0,2500000,0,0
1764598,1,1957,1,1,0,0,0,0,0,0,2,242800,8200,100,0,33,0,11000,0,0,0,0
1639507,1,1958,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602335,1,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707274,1,1980,2,1,0,0,0,0,0,0,1,85000,0,0,0,0,0,8500,0,0,0,0
649596,1,1993,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1035451,1,1966,1,1,0,0,0,0,0,0,2,547100,3000,110,0,227,0,5656.25,0,0,0,0
806471,1,1989,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1180492,1,1978,2,1,0,0,0,0,0,0,4,1097000,17600,790,2400,700,600,11000,2400,0,0,0
1248250,1,1973,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178000,0
1628323,1,1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064101,1,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815937,1,1945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605298,1,1955,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1625631,1,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052313,1,1970,1,1,0,0,0,0,0,0,4,1617400,17200,780,0,770,0,14424.24242,0,0,0,0
9212,1,1953,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200
702100,1,2002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861997,1,1974,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250311,1,1975,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1833074,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322457,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491060,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517965,1,1953,2,1,0,0,0,0,0,0,3,2044000,11400,480,0,370,0,14000,0,0,0,0
1148073,1,1976,1,1,0,0,0,0,0,0,3,1800000,20100,6240,0,2737,0,24000,0,0,56000,0
45503,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200884,1,1974,1,1,0,0,0,0,0,0,2,600000,8400,100,0,603,0,12000,0,0,0,0
395067,1,1949,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1287370,1,1967,2,1,0,0,0,0,0,0,3,948000,9600,690,0,670,0,11714.28571,0,0,0,0
820373,1,1962,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379833,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884971,1,1987,1,1,0,0,0,0,0,0,2,630000,13000,0,0,67,0,21000,0,0,0,0
1734567,1,1959,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806165,1,1948,1,1,0,0,0,0,0,0,4,1745000,28500,1500,0,1963,0,24000,0,0,0,0
1099437,1,1978,2,1,0,0,0,0,0,0,3,640800,13200,1640,0,1297,0,12000,0,0,0,0
1543921,1,1953,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1807387,1,1987,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891543,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869631,1,1964,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249978,1,1964,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511372,1,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141684,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209627,1,1976,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1712888,1,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293791,1,1962,1,1,0,0,0,0,0,0,4,1060000,15200,2360,0,2327,0,11142.85714,0,0,0,0
480729,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190978,1,1958,1,1,0,0,0,0,0,0,1,120400,0,0,0,0,0,0,0,0,0,0
486988,1,1984,1,1,0,0,0,0,0,0,2,451800,0,0,0,0,0,3400,0,0,0,0
835446,1,1966,1,1,0,0,0,0,0,0,2,47400,4800,3000,0,757,0,7900,0,0,0,0
1547939,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338613,1,1964,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1696216,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253494,1,1962,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035155,1,1994,1,1,0,0,0,0,0,0,2,420000,5000,770,0,917,0,8400,0,0,0,0
331456,1,1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982769,1,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023395,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710966,1,1975,1,1,0,0,0,0,0,0,3,1575000,21000,3530,0,3337,0,21000,0,0,0,0
1579803,1,1974,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
597845,1,1986,1,1,0,0,0,0,0,0,2,741400,2400,3700,0,2593,0,8757.142857,0,0,0,0
1822336,1,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622573,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286761,1,1949,1,1,0,0,0,0,0,0,2,60000,0,730,0,443,0,1200,0,0,0,5800
732440,1,1962,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1071533,1,1995,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921229,1,1963,2,1,0,0,0,0,0,0,3,246000,9900,600,0,833,0,8400,0,0,0,0
1095568,1,1952,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233935,1,1961,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693339,1,1944,1,1,0,0,0,0,0,0,4,1587000,22800,260,3900,410,433.3333333,16714.28571,1321.666667,0,0,0
1090733,1,1966,1,1,0,0,0,0,0,0,4,3026000,19200,220,0,790,0,22000,0,0,0,0
602369,1,1938,1,1,0,0,0,0,0,0,1,25600,0,0,0,0,0,0,0,0,0,0
58993,1,1939,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005447,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74330,1,1953,2,1,0,0,0,0,0,0,5,846300,37500,1360,0,1333,0,13222.22222,0,0,0,0
257244,1,1989,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58022,1,1942,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315049,1,1944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881665,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323914,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709872,1,1944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500854,1,1958,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
202467,1,1960,2,1,0,0,0,0,0,0,3,2580000,11100,960,0,770,0,11000,0,0,0,0
1195696,1,2003,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167555,1,1985,2,1,0,0,0,0,0,0,5,2648000,37500,1240,0,580,0,22000,0,0,0,0
1653571,1,1975,1,1,0,0,0,0,0,0,5,2715000,100000,2670,0,1823,0,30000,0,0,0,0
430141,1,1940,1,1,0,0,0,0,0,0,2,600000,6800,100,0,100,0,12000,0,0,0,0
638087,1,1963,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283572,1,1975,1,1,0,0,0,0,0,0,3,427600,2600,1200,0,590,16.66666667,10000,16.66666667,0,0,0
522870,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278966,1,2006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890438,1,1993,2,1,0,0,0,0,0,0,2,33000,2000,450,0,630,0,1357.142857,0,0,0,0
1423795,1,1991,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0
44,1,1991,1,1,0,0,0,0,0,0,4,609800,31600,2550,0,1637,0,16571.42857,0,0,0,0
1768675,1,1988,1,1,0,0,0,0,0,0,2,203000,4400,2550,0,2590,0,4985.714286,0,0,0,0
708671,1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154471,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916858,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916467,1,1971,1,1,0,0,0,0,0,0,5,2965000,41000,100,0,183,0,25000,0,0,0,0
403706,1,1949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859025,1,1979,2,1,0,0,0,0,0,0,2,390600,2400,1200,0,1257,0,5200,0,0,0,0
1350001,1,1960,1,1,0,0,0,0,0,0,3,720000,13800,560,0,350,0,16000,0,0,5337000,0
495357,1,1935,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
393486,1,1945,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770254,1,1954,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43059,1,1976,1,1,0,0,0,0,0,0,6,3315000,72000,520,0,1263,0,30000,0,0,0,0
1020646,1,1973,1,1,0,0,0,0,0,0,4,2208000,48000,300,0,1057,0,29000,0,0,0,0
1670262,1,2004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236386,1,2000,1,1,0,0,0,0,0,0,2,84000,2400,100,0,100,0,3500,0,0,0,0
543736,1,1948,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1315550,1,1946,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
586364,1,1969,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78826,1,1975,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397021,1,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812167,1,1957,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1428846,1,1946,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406617,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412356,1,1984,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353990,1,1979,2,1,0,0,0,0,0,0,2,103000,2600,0,2600,0,866.6666667,3357.142857,1446.666667,0,0,4000
1093825,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671965,1,1964,1,1,0,0,0,0,0,0,6,3450000,150000,1950,0,1883,0,30000,0,0,0,0
810257,1,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401961,1,1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500187,1,1944,1,1,0,0,0,0,0,0,3,2250000,12600,3620,0,1670,0,30000,0,0,0,0
639647,1,1970,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604130,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148116,1,1963,2,1,0,0,0,0,0,0,3,1290000,21900,640,0,783,0,26000,0,0,0,0
31022,1,1957,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76850,1,1952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855491,1,1938,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1797279,1,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728375,1,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567340,1,1968,2,1,0,0,0,0,0,0,2,653800,2400,1700,0,1540,0,12631.57895,0,0,0,0
865968,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571034,1,1985,2,1,0,0,0,0,0,0,2,700000,11200,1950,0,1810,0,14000,0,0,0,0
1860227,1,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530897,1,1985,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1479811,1,1989,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589616,1,1969,1,1,0,0,0,0,0,0,5,3750000,55000,4300,0,6240,0,30000,0,0,0,0
1276897,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863858,1,1935,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240559,1,1989,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430282,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244074,1,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650834,1,1935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636256,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439935,1,1944,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1060011,1,1995,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1403373,1,1980,2,1,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0
1347495,1,1962,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566757,1,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791083,1,1974,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1840648,1,1956,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163520,1,1949,1,1,0,0,0,0,0,0,2,111700,2000,0,0,0,0,1961.538462,0,0,0,0
556654,1,1979,2,1,0,0,0,0,0,0,3,884400,13200,170,0,663,0,12000,0,0,0,0
691863,1,1965,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
997937,1,1960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717125,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390936,1,1957,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1935423,1,1957,1,1,0,0,0,0,0,0,2,240000,2000,190,0,33,0,4800,0,0,0,0
1878975,1,1947,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459076,1,1975,2,1,0,0,0,0,0,0,3,43200,2000,0,0,1033,0,2742.857143,0,0,148000,0
1164159,1,1950,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1373373,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863989,1,1964,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647789,1,1982,2,1,0,0,0,0,0,0,4,3660000,52000,4110,0,3437,0,30000,0,0,0,0
1023301,1,1949,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506213,1,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64355200,0
1892580,1,1985,1,1,0,0,0,0,0,0,2,1590000,9400,410,0,137,0,14000,0,0,0,0
214283,1,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879298,1,1954,1,1,0,0,0,0,0,0,2,1912000,6000,650,0,600,0,22818.18182,0,0,0,0
801080,1,1985,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1431527,1,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,1,1968,1,1,0,0,0,0,0,0,2,493000,8000,400,0,870,0,9900,0,0,0,0
1128980,1,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18917,1,1986,1,1,1,1,1,1,1,1,2,158400,0,0,0,0,0,1057.142857,0,240000,14400,0
1726063,1,1941,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807814,1,2002,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174072,1,1966,2,1,0,0,0,0,0,0,2,204000,9400,1440,630,663,621.6666667,12000,1355,0,0,0
1265468,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0
809529,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75594,1,1956,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958180,1,1963,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1226835,1,1998,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874115,1,1976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919205,1,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170000,0
1303738,1,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794393,1,1981,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1798491,1,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300
1856687,1,1953,1,1,0,0,0,0,0,0,2,1000000,14400,3420,0,1640,0,20000,0,0,0,0
1531406,1,1997,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088556,1,1956,2,1,0,0,0,0,0,0,1,84000,0,0,0,0,0,14000,0,0,0,0
508906,1,1951,1,1,0,0,0,0,0,0,3,3189000,26700,1500,0,1537,0,29000,0,22500000,0,0
2821,1,1991,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068705,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111815,1,1952,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
875600,1,1958,2,1,0,0,0,0,0,0,2,346400,6200,270,0,313,0,7828.571429,0,0,0,0
342530,1,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009619,1,1990,2,1,0,0,0,0,0,0,5,3135000,50000,4710,0,1887,0,30000,0,0,0,0
1415384,1,1963,1,1,0,0,0,0,0,0,1,65000,0,0,0,153,0,3038.461538,0,0,0,0
1876212,1,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714104,1,1966,1,1,0,0,0,0,0,0,3,1950000,25200,3400,0,1947,0,26000,0,0,0,0
1554239,1,1999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387798,1,1988,2,1,0,0,0,0,0,0,2,44000,13600,5500,0,0,0,22000,0,0,0,0
717890,1,1960,2,1,0,0,0,0,0,0,2,550000,9200,520,0,320,0,11000,0,0,0,0
653792,1,1954,1,1,0,0,0,0,0,0,3,1719000,26100,240,0,953,0,27285.71429,0,0,0,0
