YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,LN_CD_1,LN_CD_2,LN_CD_3,LN_DT,LN_AMT,RATE_YN,RPY_CD,EXP_DT,RATE,RPY_AMT
202001,1286761,1,24,5269766,0,0031,100,000,201903,3000,1,04,202203,24000,0
201811,1905659,1,24,2301028,0,0031,100,000,201704,3200,0,00,000000,0,0
202003,323135,1,24,1360578,0,0031,100,000,201709,2200,1,01,202009,24000,0
201808,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
201812,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201907,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
202003,280824,1,24,1016150,0,0031,100,000,201805,1600,0,00,000000,0,0
201812,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201902,323135,1,24,987722,0,0031,100,000,201410,2400,0,00,000000,0,0
202006,379568,1,24,109669,0,0031,100,000,201810,3500,0,00,000000,0,0
202001,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
201901,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
202002,1761685,1,24,9791443,0,0031,100,000,201506,3600,1,01,202006,30000,0
201906,720252,1,24,3180725,0,0031,100,000,201603,4200,1,01,202103,30000,0
201811,720252,1,24,4999296,0,0031,100,000,201605,1400,0,00,000000,0,0
201808,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
201809,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201905,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201907,761053,1,24,8352905,0,0031,100,000,201708,6500,1,01,202208,28000,0
201811,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
201808,1445086,1,24,9741399,0,0031,100,000,201707,5500,0,00,000000,0,0
201910,269626,1,24,9334468,0,0031,100,000,201704,3600,1,01,202204,28000,0
202002,1660610,1,24,9827673,0,0031,100,000,201911,1100,1,01,202411,24000,0
202004,322773,1,24,9961852,0,0031,100,000,201704,2100,1,01,202204,24000,0
201810,322773,1,24,9961852,0,0031,100,000,201704,2100,0,00,000000,0,0
201810,1430052,1,24,2309165,0,0031,100,000,201606,3900,0,00,000000,0,0
201901,1068489,1,24,1607732,0,0031,100,000,201703,1500,0,00,000000,0,0
201810,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
201902,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201809,1286761,1,24,5269766,0,0031,100,000,201702,1400,0,00,000000,0,0
201903,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201909,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201906,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
201905,280824,1,24,7819121,0,0031,100,000,201805,1800,0,00,000000,0,0
201904,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
201810,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201807,1137569,1,24,7212253,0,0031,100,000,201711,3500,0,00,000000,0,0
201902,269626,1,24,9486264,0,0031,100,000,201611,11000,0,00,000000,0,0
201812,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
201808,1761685,1,24,9791443,0,0031,100,000,201506,3600,0,00,000000,0,0
201807,622840,1,24,469834,0,0031,100,000,201606,2700,0,00,000000,0,0
201905,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201902,53824,1,24,8132755,0,0031,100,000,201708,5200,0,00,000000,0,0
201905,848677,1,24,9856690,0,0031,590,000,201604,2700,0,00,000000,0,0
201810,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
202005,702594,1,24,8907969,0,0031,100,000,201802,2800,1,01,202502,24000,0
201806,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
202003,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
202006,1729585,1,24,5276382,0,0031,100,000,201304,6000,0,00,000000,0,0
202001,761053,1,24,8352905,0,0031,100,000,201708,6500,1,01,202208,28000,0
201812,1137569,1,24,7212253,0,0031,100,000,201711,3500,0,00,000000,0,0
201911,1745651,1,24,4086541,0,0031,100,000,201904,8100,1,01,202404,24000,0
201907,660017,1,24,8147838,0,0031,100,000,201902,3600,1,01,202202,24000,0
202004,280824,1,24,1016150,0,0031,100,000,201604,4200,0,00,000000,0,0
201904,322773,1,24,9961852,0,0031,100,000,201704,2100,1,01,202204,24000,0
201905,959742,1,24,2942287,0,0031,100,000,201705,1700,0,00,000000,0,0
201911,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
202003,1171182,1,24,1635955,0,0031,220,000,202003,20000,1,01,202103,19000,0
201806,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
202001,1524873,1,24,7384137,0,0031,100,000,201706,3600,1,01,202106,24000,0
201909,334088,1,24,7303469,0,0031,100,000,201506,2000,1,01,202006,30000,0
201905,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
202002,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
202004,1798491,1,24,5522901,0,0031,100,000,202002,7300,1,04,202105,21000,0
201910,1445086,1,24,2037199,0,0031,100,000,201803,9000,1,01,202103,24000,0
201909,1384750,1,24,2106296,0,0031,100,000,201510,3600,1,01,202010,30000,0
201902,1881526,1,24,6557059,0,0031,100,000,201711,2700,0,00,000000,0,0
201910,56488,1,24,3941527,0,0031,510,000,201304,11000,0,00,000000,0,0
201810,1761685,1,24,9491145,0,0031,100,000,201506,3100,0,00,000000,0,0
201902,702594,1,24,90681,0,0031,100,000,201704,2100,0,00,000000,0,0
201808,720252,1,24,4999296,0,0031,100,000,201605,1400,0,00,000000,0,0
201806,1286761,1,24,5269766,0,0031,100,000,201702,1600,0,00,000000,0,0
201911,335896,1,24,1408749,0,0031,100,000,201602,3300,1,01,202102,24000,0
201810,1286761,1,24,5269766,0,0031,100,000,201702,1400,0,00,000000,0,0
201905,396184,1,24,7924814,0,0031,100,000,201709,14000,0,00,000000,0,0
201901,1885781,1,24,7387616,0,0031,100,000,201808,15000,0,00,000000,0,0
201907,1286761,1,24,5269766,0,0031,100,000,201903,3400,1,04,202203,24000,0
201907,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201902,1885781,1,24,7387616,0,0031,100,000,201808,15000,0,00,000000,0,0
201810,1881526,1,24,6557059,0,0031,100,000,201711,2700,0,00,000000,0,0
201902,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201912,269626,1,24,9486264,0,0031,100,000,201611,11000,1,04,202011,28000,0
202005,9212,1,24,4592515,0,0031,100,000,201910,1200,1,04,202101,24000,0
201908,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201811,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201909,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201907,848677,1,24,9856690,0,0031,590,000,201604,2700,0,00,000000,0,0
201806,702594,1,24,90681,0,0031,100,000,201704,2100,0,00,000000,0,0
201910,1300052,1,24,65011,0,0031,100,000,201611,3600,1,01,202111,28000,0
201910,396184,1,24,6832621,0,0031,100,000,201708,420,1,01,202112,28000,0
201911,56488,1,24,3941527,0,0031,510,000,201304,11000,0,00,000000,0,0
202006,959742,1,24,2942287,0,0031,100,000,201705,1700,0,00,000000,0,0
201912,1524873,1,24,7384137,0,0031,100,000,201706,3600,1,01,202106,24000,0
201811,335896,1,24,1408749,0,0031,100,000,201602,3300,0,00,000000,0,0
201806,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
202001,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
202006,1128727,1,24,8042999,0,0031,100,000,202004,2400,1,01,202104,24000,0
201909,1445086,1,24,2037199,0,0031,100,000,201803,9000,1,01,202103,24000,0
202006,504767,1,24,9824613,0,0031,100,000,201704,2600,0,00,000000,0,0
202002,322773,1,24,9961852,0,0031,100,000,201704,2100,1,01,202204,24000,0
201908,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
201905,323135,1,24,987722,0,0031,100,000,201410,2400,0,00,000000,0,0
202005,1729585,1,24,5276382,0,0031,100,000,201304,6000,0,00,000000,0,0
201912,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201902,1430052,1,24,2309165,0,0031,100,000,201606,3900,0,00,000000,0,0
201906,1564265,1,24,585185,0,0031,100,000,201806,630,1,01,202006,24000,0
201806,353990,1,24,1201246,0,0031,100,000,201110,4000,0,00,000000,0,0
202004,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
202001,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201906,1133879,1,24,2079299,0,0031,100,000,201510,8800,0,00,000000,0,0
201904,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201902,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
201807,1430052,1,24,2309165,0,0031,100,000,201606,3900,0,00,000000,0,0
201812,959742,1,24,5470683,0,0031,100,000,201707,2400,0,00,000000,0,0
202002,1885781,1,24,7387616,0,0031,100,000,201808,12000,1,04,202303,24000,0
201903,622840,1,24,469834,0,0031,100,000,201606,2700,1,01,202106,28000,0
202005,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
202003,396184,1,24,6832621,0,0031,100,000,201708,390,1,01,202112,28000,0
201808,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201903,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201901,532397,1,24,7478128,0,0031,100,000,201001,3100,0,00,000000,0,0
201904,702594,1,24,90681,0,0031,100,000,201704,2100,1,01,202004,28000,0
201908,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202005,1068489,1,24,1607732,0,0031,100,000,201703,1400,1,01,202203,28000,0
201903,269626,1,24,9486264,0,0031,100,000,201611,11000,0,00,000000,0,0
201906,353990,1,24,1201246,0,0031,100,000,201110,4000,0,00,000000,0,0
201906,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201807,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
201904,1310402,1,24,3584816,0,0031,100,000,201902,650,0,00,000000,0,0
201811,269626,1,24,7959718,0,0031,100,000,201711,2600,0,00,000000,0,0
201910,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201905,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201908,269626,1,24,9486264,0,0031,100,000,201611,11000,1,04,202011,28000,0
201901,791536,1,24,1413607,0,0031,100,000,201812,3800,0,00,000000,0,0
202002,1606164,1,24,4084087,0,0031,100,000,201711,3500,0,00,000000,0,0
201808,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
202006,634688,1,24,3488168,0,0031,100,000,202004,790,1,01,202504,24000,0
201911,379568,1,24,109669,0,0031,100,000,201810,5200,0,00,000000,0,0
201806,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201911,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
202003,761053,1,24,8352905,0,0031,100,000,201708,6400,1,01,202208,28000,0
201808,443249,1,24,4321277,0,0031,100,000,201709,1100,0,00,000000,0,0
201811,1761685,1,24,9491145,0,0031,100,000,201506,3000,0,00,000000,0,0
201909,1745651,1,24,7193571,0,0031,100,000,201804,18000,1,01,202104,24000,0
201809,1761685,1,24,9791443,0,0031,100,000,201506,3600,0,00,000000,0,0
202006,311430,1,24,3036472,0,0031,100,000,201908,2700,1,01,202207,24000,0
201908,1068489,1,24,1607732,0,0031,100,000,201703,1500,1,01,202203,28000,0
201904,1286761,1,24,5269766,0,0031,100,000,201903,3500,1,04,202203,24000,0
201904,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201809,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201906,334088,1,24,7303469,0,0031,100,000,201506,2000,1,01,202006,30000,0
202006,323135,1,24,1360578,0,0031,100,000,201709,2200,1,01,202009,24000,0
202006,322773,1,24,9961852,0,0031,100,000,201704,2100,1,01,202204,24000,0
201907,1068489,1,24,1607732,0,0031,100,000,201703,1500,1,01,202203,28000,0
201809,1885781,1,24,7387616,0,0031,100,000,201808,16000,0,00,000000,0,0
201905,1286761,1,24,5269766,0,0031,100,000,201903,3500,1,04,202203,24000,0
201902,334088,1,24,7303469,0,0031,100,000,201506,2000,0,00,000000,0,0
201809,1133879,1,24,7395994,0,0031,100,000,201511,980,0,00,000000,0,0
201906,848677,1,24,9856690,0,0031,590,000,201604,2700,0,00,000000,0,0
201806,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
202006,9212,1,24,4592515,0,0031,100,000,201910,1200,1,04,202101,24000,0
201912,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201901,622840,1,24,469834,0,0031,100,000,201606,2700,0,00,000000,0,0
202002,323135,1,24,987722,0,0031,100,000,201410,2400,0,00,000000,0,0
201810,622840,1,24,469834,0,0031,100,000,201606,2700,0,00,000000,0,0
202002,702594,1,24,8907969,0,0031,100,000,201802,2800,1,01,202002,24000,0
201901,554793,1,24,1166480,0,0031,100,000,201508,3900,0,00,000000,0,0
201907,1286761,1,24,631802,0,0031,100,000,201611,2900,1,04,202111,24000,0
201903,322773,1,24,9961852,0,0031,100,000,201704,2100,0,00,000000,0,0
202004,1286761,1,24,5269766,0,0031,100,000,201903,2900,1,04,202203,24000,0
201904,720252,1,24,3180725,0,0031,100,000,201603,4200,0,00,000000,0,0
201911,1660610,1,24,9827673,0,0031,100,000,201911,1100,1,01,202411,24000,0
201903,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202005,1761685,1,24,9491145,0,0031,100,000,201506,1500,1,04,202106,24000,0
202001,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201906,1659916,1,24,223737,0,0031,100,000,201808,3600,1,01,202308,24000,0
201911,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202006,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
201909,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201809,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
202004,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201904,9212,1,24,4592515,0,0031,100,000,201607,1700,0,00,000000,0,0
202003,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201808,1881526,1,24,6557059,0,0031,100,000,201711,2700,0,00,000000,0,0
201911,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
202003,1286761,1,24,5269766,0,0031,100,000,201903,2900,1,04,202203,24000,0
201901,280824,1,24,7819121,0,0031,100,000,201805,1800,0,00,000000,0,0
201809,1659916,1,24,3304284,0,0031,100,000,201808,3600,0,00,000000,0,0
201902,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
201905,1659916,1,24,223737,0,0031,100,000,201808,3600,1,01,202308,24000,0
201908,1761685,1,24,9791443,0,0031,100,000,201506,3600,1,01,202006,30000,0
201903,848677,1,24,9856690,0,0031,590,000,201604,2700,0,00,000000,0,0
202006,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201911,473853,1,24,6337110,0,0031,100,000,201001,1600,0,00,000000,0,0
202006,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201810,702594,1,24,6796976,0,0031,100,000,201707,480,0,00,000000,0,0
201912,959742,1,24,6362821,0,0031,100,000,201704,1800,0,00,000000,0,0
202004,1286761,1,24,631802,0,0031,100,000,201611,2400,1,04,202111,24000,0
201909,443249,1,24,4321277,0,0031,100,000,201709,230,1,04,201912,28000,0
202001,1881526,1,24,6557059,0,0031,100,000,201711,2700,1,01,202211,28000,0
201902,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201912,791536,1,24,1413607,0,0031,100,000,201812,2000,1,04,202012,24000,0
202003,1798491,1,24,5522901,0,0031,100,000,202002,7800,1,04,202105,21000,0
202001,323135,1,24,987722,0,0031,100,000,201410,2400,0,00,000000,0,0
201812,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
201812,761053,1,24,8352905,0,0031,100,000,201708,6600,0,00,000000,0,0
202004,56488,1,24,3941527,0,0031,510,000,201304,11000,0,00,000000,0,0
202006,335896,1,24,1408749,0,0031,100,000,201602,3300,1,01,202102,24000,0
201912,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
202006,323135,1,24,987722,0,0031,100,000,201410,2400,0,00,000000,0,0
201904,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
202005,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202003,1881526,1,24,6557059,0,0031,100,000,201711,2700,1,01,202211,28000,0
202005,1650210,1,24,6749565,0,0031,100,000,201112,2500,0,00,000000,0,0
201812,720252,1,24,3180725,0,0031,100,000,201603,4200,0,00,000000,0,0
201909,9212,1,24,4592515,0,0031,100,000,201607,1700,1,01,202107,28000,0
201907,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
201811,1068489,1,24,1607732,0,0031,100,000,201703,1500,0,00,000000,0,0
202004,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
201806,334088,1,24,9695902,0,0031,100,000,201506,2000,0,00,000000,0,0
202004,1384750,1,24,2106296,0,0031,100,000,201510,3600,1,01,202010,30000,0
201902,660017,1,24,8147838,0,0031,100,000,201902,3600,0,00,000000,0,0
201808,196289,1,24,3445132,0,0031,100,000,201706,1100,0,00,000000,0,0
202001,866657,1,24,9762551,0,0031,100,000,201911,5700,1,04,202009,21000,0
201906,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
201812,1881526,1,24,6557059,0,0031,100,000,201711,2700,0,00,000000,0,0
201909,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201808,1300052,1,24,65011,0,0031,100,000,201611,3600,0,00,000000,0,0
201905,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
201909,1524873,1,24,7384137,0,0031,100,000,201706,3600,1,01,202106,24000,0
202005,720252,1,24,3180725,0,0031,100,000,201603,4200,0,00,000000,0,0
201908,1445086,1,24,2037199,0,0031,100,000,201803,9000,1,01,202103,24000,0
201904,323135,1,24,987722,0,0031,100,000,201410,2400,0,00,000000,0,0
201909,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201909,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
201910,720252,1,24,3180725,0,0031,100,000,201603,4200,1,01,202103,30000,0
202002,720252,1,24,3180725,0,0031,100,000,201603,4200,1,01,202103,30000,0
201807,396184,1,24,6832621,0,0031,100,000,201708,480,0,00,000000,0,0
201807,196289,1,24,3445132,0,0031,100,000,201706,1300,0,00,000000,0,0
201909,269626,1,24,9486264,0,0031,100,000,201611,11000,1,04,202011,28000,0
201808,959742,1,24,3005532,0,0031,100,000,201705,1700,0,00,000000,0,0
201903,554793,1,24,1166480,0,0031,100,000,201508,3900,0,00,000000,0,0
201812,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201810,1137569,1,24,7212253,0,0031,100,000,201711,3500,0,00,000000,0,0
201809,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
202006,848677,1,24,2065979,0,0031,590,000,201604,2700,0,00,000000,0,0
202002,334088,1,24,7303469,0,0031,100,000,201506,1900,1,01,202006,30000,0
201910,959742,1,24,2942287,0,0031,100,000,201705,1700,0,00,000000,0,0
201910,702594,1,24,8907969,0,0031,100,000,201802,2800,0,00,000000,0,0
202005,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201807,1881526,1,24,6557059,0,0031,100,000,201711,2700,0,00,000000,0,0
201911,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
202005,1881526,1,24,6557059,0,0031,100,000,201711,2700,1,01,202211,28000,0
201812,269626,1,24,7959718,0,0031,100,000,201711,2600,0,00,000000,0,0
201901,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
201911,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
201812,396184,1,24,6832621,0,0031,100,000,201708,470,0,00,000000,0,0
201811,334088,1,24,7303469,0,0031,100,000,201506,2000,0,00,000000,0,0
201910,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
201910,1606164,1,24,8520866,0,0031,100,000,201711,3500,0,00,000000,0,0
202004,1524873,1,24,7384137,0,0031,100,000,201706,3600,1,01,202106,24000,0
202003,1660610,1,24,9827673,0,0031,100,000,201911,1100,1,01,202411,24000,0
201812,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
202006,396184,1,24,6832621,0,0031,100,000,201708,360,1,01,202112,28000,0
202001,473853,1,24,6337110,0,0031,100,000,201001,1600,0,00,000000,0,0
201907,554793,1,24,1166480,0,0031,100,000,201508,3900,1,01,202008,24000,0
201809,848677,1,24,9856690,0,0031,590,000,201604,2700,0,00,000000,0,0
201806,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201809,334088,1,24,7303469,0,0031,100,000,201506,2000,0,00,000000,0,0
201906,396184,1,24,7924814,0,0031,100,000,201709,14000,0,00,000000,0,0
201810,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201810,761053,1,24,8352905,0,0031,100,000,201708,6600,0,00,000000,0,0
201808,1524873,1,24,7384137,0,0031,100,000,201706,3600,0,00,000000,0,0
201906,1761685,1,24,9791443,0,0031,100,000,201506,3600,1,01,202006,30000,0
201909,1286761,1,24,5269766,0,0031,100,000,201903,3300,1,04,202203,24000,0
202005,311430,1,24,3036472,0,0031,100,000,201908,2700,1,01,202207,24000,0
202003,702594,1,24,8907969,0,0031,100,000,201802,2800,1,01,202502,24000,0
201810,1745651,1,24,7193571,0,0031,100,000,201804,18000,0,00,000000,0,0
201906,504767,1,24,4711123,0,0031,100,000,201704,2600,0,00,000000,0,0
201812,1310402,1,24,3584816,0,0031,100,000,201808,1200,0,00,000000,0,0
201902,1133879,1,24,8317840,0,0031,100,000,201511,3300,0,00,000000,0,0
202006,959742,1,24,5470683,0,0031,100,000,201707,1600,0,00,000000,0,0
201902,323135,1,24,1360578,0,0031,100,000,201709,2200,0,00,000000,0,0
201904,269626,1,24,9334468,0,0031,100,000,201704,3600,0,00,000000,0,0
201806,791536,1,24,1413607,0,0031,100,000,201804,3500,0,00,000000,0,0
201903,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201901,504767,1,24,379875,0,0031,100,000,201704,3900,0,00,000000,0,0
201905,702594,1,24,6796976,0,0031,100,000,201707,170,1,04,201905,28000,0
202005,504767,1,24,9824613,0,0031,100,000,201704,2600,0,00,000000,0,0
202003,280824,1,24,1016150,0,0031,100,000,201604,4200,0,00,000000,0,0
202003,1660610,1,24,6179068,0,0031,100,000,201911,1100,1,01,202411,24000,0
201908,9212,1,24,4592515,0,0031,100,000,201607,1700,1,01,202107,28000,0
201806,1384750,1,24,2106296,0,0031,100,000,201510,3600,0,00,000000,0,0
201907,1881526,1,24,6557059,0,0031,100,000,201711,2700,1,01,202211,28000,0
201909,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
202006,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
201908,791536,1,24,1413607,0,0031,100,000,201812,2700,1,04,202012,24000,0
202003,334088,1,24,2383888,0,0031,100,000,201506,2100,1,01,202006,30000,0
202001,9212,1,24,4592515,0,0031,100,000,201910,1900,1,04,202101,24000,0
201905,56488,1,24,5213150,0,0031,100,000,201305,9200,0,00,000000,0,0
201908,1745651,1,24,7193571,0,0031,100,000,201804,18000,1,01,202104,24000,0
201907,1729585,1,24,4258787,0,0031,100,000,201306,4800,0,00,000000,0,0
201907,1581724,1,24,3302257,0,0031,100,000,201305,5700,0,00,000000,0,0
201911,761053,1,24,8352905,0,0031,100,000,201708,6500,1,01,202208,28000,0
201901,624179,1,24,5453698,0,0031,100,000,201411,2600,0,00,000000,0,0
201905,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202001,1564265,1,24,585185,0,0031,100,000,201806,630,1,01,202006,24000,0
201911,334088,1,24,9695902,0,0031,100,000,201506,2000,1,01,202006,30000,0
201909,1564265,1,24,585185,0,0031,100,000,201806,630,1,01,202006,24000,0
201906,269626,1,24,7959718,0,0031,100,000,201711,2000,1,04,202002,28000,0
201907,9212,1,24,4592515,0,0031,100,000,201607,1700,1,01,202107,28000,0
201808,1881966,1,24,11775,0,0031,100,000,201405,3600,0,00,000000,0,0
202002,56488,1,24,3941527,0,0031,510,000,201304,11000,0,00,000000,0,0
201810,9212,1,24,4592515,0,0031,100,000,201607,1700,0,00,000000,0,0
202003,1133879,1,24,244086,0,0031,100,000,201511,980,0,00,000000,0,0
201908,322773,1,24,9961852,0,0031,100,000,201704,2100,1,01,202204,24000,0
202005,634688,1,24,5738089,0,0031,100,000,202004,800,1,01,202504,24000,0
201906,1384750,1,24,2106296,0,0031,100,000,201510,3600,1,01,202010,30000,0
202003,335896,1,24,1408749,0,0031,100,000,201602,3300,1,01,202102,24000,0
201909,1761685,1,24,9491145,0,0031,100,000,201506,2300,1,04,202106,24000,0
201902,1300052,1,24,4439531,0,0031,100,000,201603,9100,0,00,000000,0,0
201902,1745651,1,24,7193571,0,0031,100,000,201804,18000,0,00,000000,0,0
202003,1761685,1,24,9791443,0,0031,100,000,201506,3600,1,01,202006,30000,0
201809,554793,1,24,1166480,0,0031,100,000,201508,3900,0,00,000000,0,0
201912,1761685,1,24,9491145,0,0031,100,000,201506,2000,1,04,202106,24000,0
201809,269626,1,24,9334468,0,0031,100,000,201704,3600,0,00,000000,0,0
201903,720252,1,24,3180725,0,0031,100,000,201603,4200,0,00,000000,0,0
201912,1008217,1,24,6135237,0,0031,100,000,201606,780,0,00,000000,0,0
201807,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
201807,702594,1,24,6796976,0,0031,100,000,201707,690,0,00,000000,0,0
202001,56488,1,24,3941527,0,0031,510,000,201304,11000,0,00,000000,0,0
201909,1300052,1,24,65011,0,0031,100,000,201611,3600,1,01,202111,28000,0
201912,433575,1,24,5561252,0,0031,100,000,201701,20000,0,00,000000,0,0
201812,443249,1,24,4321277,0,0031,100,000,201709,830,0,00,000000,0,0
201907,686407,1,24,7605722,0,0031,100,000,201311,6600,0,00,000000,0,0
202004,1008217,1,24,937891,0,0031,100,000,201302,2000,0,00,000000,0,0
201903,396184,1,24,6832621,0,0031,100,000,201708,470,0,00,000000,0,0
201809,1384750,1,24,2106296,0,0031,100,000,201510,3600,0,00,000000,0,0
201902,1832382,1,24,3976526,0,0031,100,000,201001,430,0,00,000000,0,0
202005,1905659,1,24,9765111,0,0031,100,000,201704,3200,0,00,000000,0,0
201807,959742,1,24,3005532,0,0031,100,000,201705,1700,0,00,000000,0,0
201901,280824,1,24,7819121,0,0031,100,000,201604,5400,0,00,000000,0,0
